Date,ATRCT,AVBLS,BCDDC,BCDDE,BCDDM,BCDDY,BLCHS,CPTRA,CPTRV,DIFF,ETRAV,ETRVU,HRATE,MIOPM,MIREV,MKPRU,MKTCP,MWNTD,MWNUS,MWTRV,NADDU,NETDF,NTRAN,NTRAT,NTRBL,NTREP,TOTBC,TOUTV,TRFEE,TRFUS,TRVOU,TVTVR
2018-04-12,11.95,0.6382905155,11103612988,5739322,5290453,949703,163767.9838,76.92694432,1.49270802,3511060552900,136346.3922,944371471.2,28100258.45,-178777,13939111.67,6926.266667,117553809963,42166,24096726,48211.92764,399072,-1524776.792,183248,309622210,1138.186335,176030,16972175,1008501.798,22.75353142,157597.0262,307821267.9,57.94893837
2018-04-11,6.9,0.6831044512,11097873666,3805040,3261839,2067144,163665.219,75.47975089,1.72807126,3511060552900,119959.6632,814234811,28623865.75,-183436,13914521.92,6787.571667,115186194164,41272,24077180,48760.06298,414048,-1575662.747,186415,309438962,1136.676829,179058,16970162.5,942151.233,22.98846383,156035.8458,315236593.3,54.04271801
2018-04-10,8.8,0.7384877755,11094068626,7399484,6624579,5416810,163553.1899,70.57050325,1.622973222,3511060552900,114599.8006,767735388.2,25656757.72,-183141,12309914.75,6699.273333,113674023588,40077,24066521,41939.81599,384889,-1497167.828,176563,309252547,1201.108844,169378,16968112.5,1209298.055,22.42407623,150225.0159,753187037.3,41.62646807
2018-04-09,9.875,0.431451764,11086669142,5513982,4773624,2223911,163444.6322,103.0102612,2.602334042,3511060552900,78142.05671,548374125.2,28100258.45,-182953,14130051.7,7017.656667,119063492862,29423,24052543,28449.54021,311299,-1473733.743,138535,309075984,860.4658385,131197,16966275,731975.4306,21.01734283,147492.496,326416047,47.93431487
2018-04-08,9.35,0.5388250889,11081155160,5987258,5176128,1821206,163375.1685,102.0149688,2.412262085,3511060552900,94399.59319,653970929,31416438.02,-182370,15587298,6927.688,117523117750,36567,24033284,35378.68256,331188,-1641118.367,154639,308937449,859.1055556,149177,16964262.5,743828.474,27.16559493,188194.766,182056053.4,106.656071
2018-04-07,9.45,0.8246476159,11075167902,7955625,5487133,3329093,163278.1799,67.2091819,1.641619894,3511060552900,107182.6304,707820872,24085935.81,-183179,11431310.51,6603.876667,112015038568,37889,24019181,36591.69781,471570,-1562391.373,172889,308782810,1252.818841,166690,16962012.5,1254753.795,34.53138383,228040.9999,462008926.1,43.47660271
2018-04-06,10.7,0.6462447179,11067212277,13225144,11814286,9605242,163164.3786,74.12716669,1.760128104,3511060552900,112177.2291,765778976.1,27227579.62,-185253,13311694.5,6826.51,115779572222,40207,24000284,52953.74716,398397,-1817356.242,181832,308609921,1165.589744,174618,16960287.5,1042336.944,24.46293557,166996.4743,609341543.7,65.93302279
2018-04-05,11.375,0.7233463401,11053987133,6244225,5599689,2247042,163063.5644,68.06837261,1.685786158,3511060552900,110471.8404,749856523.3,25656757.72,-185786,12472512.06,6787.761667,115109153213,41346,23986750,48083.18384,432977,-1595746.459,185710,308428089,1263.333333,178512,16958337.5,1419479.595,24.81899369,168465.414,678823367.2,39.82066619
2018-04-04,11.45,0.6757857853,11047742908,4753074,4359719,2285721,162957.2325,76.84022313,1.541329002,3511060552900,133821.4811,991675387.2,28449329.98,-187642,15098761.31,7410.435,125655041078,44651,23967625,43934.97439,435410,-1592099.439,198919,308242379,1220.361963,190546,16956500,1314862.308,25.12929851,186219.0332,750173781.6,93.88378724
2018-04-03,6.85,0.5666118654,11042989834,5847194,5059349,3786984,162847.0794,82.47463115,1.796492308,3511060552900,109735.6484,772083379.2,27227579.62,-185967,13719904.25,7035.848333,119289026723,37282,23952849,41744.12926,377673,-1423115.976,168178,308043460,1078.064103,161581,16954462.5,1456075.257,21.39248333,150514.2682,607508836.2,77.98334151
2018-04-02,6.616666667,0.4531740494,11037142640,4427440,3447094,1574220,162758.688,102.7334705,2.372236095,3494288842680,86133.15555,585197702.8,28274794.22,-173612,13758062.63,6794.105,115177149939,27949,23933319,28392.69748,316428,-1614054.815,135129,307875282,834.1296296,129732,16952512.5,840298.9303,18.28180544,124208.5057,722273399.9,123.7649473
2018-04-01,13.675,0.6763264766,11032715200,5792286,4728528,3341334,162685.2738,75.60369357,2.040513197,3462542391190,79395.44222,550645501.6,22031861.23,-175123,11096768,6935.48,117559767046,32962,23920539,30249.58221,332752,-1519438.808,148617,307740153,1161.070313,143012,16950487.5,898889.5633,20.07447617,139226.128,754226245.4,88.74827793
2018-03-31,7.166666667,0.6254281235,11026922914,4352130,3301927,1812703,162598.704,75.90864138,1.155162935,3462542391190,177530.3385,1221858177,27884074.37,-175676,13937126.63,6882.531667,116651254934,38870,23898846,59230.38974,449629,-1535824.271,185940,307591536,1147.777778,176008,16948887.5,1280581.959,25.7646693,177326.1523,1352337905,66.93949734
2018-03-30,11.625,0.6797235526,11022570784,4472801,3598068,2236791,162497.3846,71.83802812,1.317995208,3462542391190,146222.1726,1048746364,26162835.21,-175995,13627332,7172.28,121547642972,42334,23881895,55913.54687,428777,-1728414.586,192411,307405596,1265.861842,183921,16946862.5,846121.8751,27.20122872,195094.8287,1093751115,68.1044969
2018-03-29,9.416666667,0.7245528222,11018097983,4339783,3861755,2980851,162394.0666,76.75108052,1.598606177,3462542391190,107067.8169,852300507.9,23236728.64,-177058,13433141.25,7960.38,134888340586,42188,23866247,57170.27502,395195,-1647313.615,177521,307213185,1314.97037,170699,16944962.5,1166089.647,24.09273355,191787.3143,526257701.6,65.66048542
2018-03-28,7.516666667,0.763199125,11013758200,3920340,2953908,1230042,162296.252,81.15599839,1.627140954,3462542391190,118459.9451,933013627.3,26162835.21,-177923,14964770.5,7876.195,133448537839,43411,23840698,63789.05955,414090,-1597034.47,187065,307035664,1230.690789,177746,16943275,1073046.596,27.51028124,216676.3396,706985634.7,65.61681188
2018-03-27,12.65,0.71241346,11009837860,4521966,3580897,1684795,162180.2457,83.00034347,1.537325167,3462542391190,123720.4144,1014204077,25818587.38,-173158,15370403.13,8197.548333,138877740396,42390,23828981,47307.01429,416731,-1568352.254,187850,306848599,1252.333333,179941,16941375,1678498.606,26.98506764,221211.3963,898113449,80.62243738
2018-03-26,8.65,0.5687728593,11005315894,3809420,2944643,1547041,162073.3837,108.7868234,1.614167911,3462542391190,105796.396,911678930.7,23236728.64,-175224,14541688.13,8617.296667,145972696885,30027,23808826,33014.07355,318932,-1820091.353,135274,306660749,1002.02963,130110,16939500,814756.225,20.23147507,174340.6227,497976127.8,124.2074627
2018-03-25,11.275,0.596552,11001506474,5444067,4386964,2957121,161996.5994,108.7306672,2.826868456,3462542391190,69750.85752,604208316.9,26851330.88,-176120,16891637.75,8662.378333,146721740014,35298,23791603,31076.4961,360666,-1675864.558,157087,306525475,1006.967949,150932,16937812.5,785311.5294,21.76498898,188536.569,638996171.2,46.475088
2018-03-24,8.983333333,0.8305476767,10996062407,9581351,8630584,5897739,161903.5373,81.58218416,1.526323092,3462542391190,110642.2147,961129741.4,22892480.81,-176383,14450536.16,8686.826667,147118901988,40321,23776420,35766.49099,430896,-1469843.488,179818,306368388,1352.015038,172416,16935862.5,980288.452,26.25767336,228095.8571,734259108.9,80.11695122
2018-03-23,13.775,0.7978190699,10986481056,9141027,8108048,4169237,161793.0744,85.18440619,1.610638985,3462542391190,112702.1514,979427716.1,24613719.97,-176835,15534104.9,8690.408333,147165112798,43862,23754157,53320.37356,418187,-1509410.278,185187,306188570,1295.013986,177713,16934200,1103657.685,27.7247885,240939.733,826892556.9,140.0284534
2018-03-22,7.866666667,0.6702691842,10977340029,8538101,7689017,4219500,161678.9863,88.6768927,1.66569668,3462542391190,115928.9862,1037303973,26162835.21,-178089,17009679.09,8947.753333,151507050388,45291,23738861,62263.44681,424455,-1612783.286,194846,306003383,1281.881579,186851,16932412.5,931832.7359,31.0252744,277606.5024,770717053.2,141.8251335
2018-03-21,9.316666667,0.7938827087,10968801928,4056701,3069999,1858537,161577.1054,74.54491846,1.403139435,3462542391190,115375.4958,1036873619,21859737.32,-186642,14275767.43,8986.948333,152153641094,45750,23719698,49155.56226,423962,-1550319.055,195168,305808537,1536.755906,187021,16930512.5,1115427.341,31.3790795,282002.1662,968836842.6,83.49701694
2018-03-20,7.616666667,0.6780447032,10964745227,4788319,3837941,2256682,161476.2823,86.44815603,1.474539992,3462542391190,133484.3856,1122875101,26679206.96,-180085,16306726.62,8412.033333,142406681398,45007,23704090,69918.11275,421647,-1699542.592,191528,305613369,1235.664516,182063,16928925,1333185.16,30.78064883,258927.844,1183523625,82.52851251
2018-03-19,10.775,0.6952804238,10959956908,24288622,23445706,2542886,161371.1854,95.07577061,1.802394489,3381698122500,106127.3184,867210361.7,25990711.3,-176576,15423545.81,8171.415,138317439562,32383,23690016,25440.61032,382257,-1517697.249,164401,305421841,1088.748344,155432,16926987.5,1620373.97,25.33293823,207005.9514,1270330308,147.7644069
2018-03-18,11.4,0.5154278993,10935668286,7302338,6383802,2161677,161266.198,97.47958697,2.141090596,3290605988760,87993.26012,703389492.2,24372959.73,-173408,14888219.02,7993.674644,135293742711,33230,23667203,28910.3758,352698,-1544275.646,154496,305257440,1036.885906,147916,16925100,2430655.818,21.51541723,171987.2452,711706325.7,86.0081467
2018-03-17,10.3,0.6836717372,10928365948,6063273,4958963,3606110,161189.3992,90.31616077,1.721811081,3290605988760,114974.9698,980782712.3,25517998.11,-173066,16634283.9,8530.402,144362019016,41752,23645174,47246.04414,457060,-1406487.648,186979,305102944,1198.583333,179043,16923237.5,1047182.678,29.65177072,252941.5243,771954415.4,76.77059986
2018-03-16,12.65,0.7704331319,10922302675,6160653,4686141,2697960,161082.7465,74.45177074,1.239737872,3290605988760,148147.9504,1238238594,23555075.18,-171605,15044619,8358.121667,141430179682,44906,23624840,54879.10183,459149,-1284379.125,206186,304915965,1431.847222,194745,16921287.5,1948801.689,36.64624829,306293.8018,1315209565,76.29911988
2018-03-15,11.55,0.7446366875,10916142022,4027577,3573071,1898977,160971.8041,78.38429623,1.225730744,3290605988760,149873.0758,1221695123,23555075.18,-173435,14672757,8151.531667,137919738140,41871,23606621,45672.92101,418368,-1617135.475,191042,304709779,1326.680556,182145,16919487.5,1039106.576,37.04036657,301935.721,1157902505,80.31611421
2018-03-14,7.3,0.892580943,10912114445,6076690,5407403,4301483,160864.5764,95.01379484,1.313718972,3290605988760,154955.2325,1418568667,25845151.93,-173969,18172079.5,9154.7,154876353756,43019,23584530,79769.42308,419994,-1738086.36,196140,304518737,1241.392405,180767,16917687.5,1602213.516,60.67628875,555473.2206,1013634518,49.83723938
2018-03-13,10.825,0.9470429193,10906037755,7903038,6837726,4762824,160723.5486,99.72611703,1.719330613,3290605988760,118997.9298,1092739346,26335882.66,-177136,18489655.05,9182.843333,155334337759,43309,23570802,63539.97288,426764,-1483521.647,188394,304322597,1170.149068,176548,16915712.5,1019469.317,33.46783473,307329.883,1145556675,77.60036149
2018-03-12,11.925,1.013150765,10898134717,9464729,8767948,5205466,160571.0747,126.2912157,1.873820678,3290605988760,104178.0789,1016923552,25027267.37,-178108,18756523.7,9761.396667,165101334801,31746,23553821,49444.16947,349040,-1618265.469,150884,304134203,986.1699346,145142,16913700,784076.1043,39.61038377,386652.6681,1205268902,62.99616007
2018-03-11,13.525,1.013145557,10888669988,6392872,5202709,1826780,160416.0626,100.2236039,1.646713054,3290605988760,108717.9833,950847699.8,22900767.53,-177157,15401709.52,8746.002,147910527299,32887,23530724,41054.65052,354482,-1513310.848,156228,303983319,1115.914286,149613,16911787.5,625890.0685,40.27322368,352229.6949,870115563.8,159.1010856
2018-03-10,13.125,1.031228342,10882277116,6543848,5532458,2574474,160274.2223,85.29951266,0.8867887237,3290605988760,209728.1902,1906277895,23882229,-179765,16597022.24,9089.278333,153700037465,38513,23515968,110591.0243,487166,-1495551.53,198180,303827091,1357.39726,184770,16910037.5,1207455.656,34.8459414,316724.4602,1735625690,126.6455119
2018-03-09,10.625,1.019423074,10875733268,5530384,4290898,2167832,160123.6629,98.91925509,1.440111871,3290605988760,143088.2449,1349195039,26499459.57,-171114,19122238.46,9429.111667,159429423746,44114,23490482,71151.5472,439933,-1555957.983,196422,303628911,1212.481481,188082,16908212.5,1018318.349,35.63080068,335966.7984,1231498466,89.85774104
2018-03-08,7.233333333,1.022321911,10870202884,4680764,3634657,1535384,159958.5164,94.44512407,1.278951273,3290605988760,156169.9612,1580136725,25681575.02,-172713,19856688.83,10118.058,171057785684,43277,23473433,79204.05118,474916,-1561023.747,213978,303432489,1362.917197,194380,16906187.5,931240.7432,34.8377064,352489.9339,1355596867,60.27335664
2018-03-07,6.833333333,1.022209487,10865522120,8493920,7717127,5252828,159798.0118,103.8223177,1.674343644,3290605988760,118687.7042,1277459300,25517998.11,-171128,20998999.95,10763.19833,181943526346,45111,23446953,101643.0697,453773,-1529009.036,206016,303218511,1320.615385,193114,16904225,939487.0739,37.24003205,400821.8509,969993576.7,79.34822432
2018-03-06,13.55,1.016060517,10857028200,7350787,5987045,2978088,159638.5472,109.7760038,1.397584303,3233581400370,136451.9747,1582234331,24372959.73,-179501,21689457.57,11595.54,195991005854,47510,23430781,75271.51739,457316,-1277176.515,201438,303012495,1351.932886,194866,16902275,902570.351,44.53138052,516365.4041,652061173.9,61.66270843
2018-03-05,10.925,1.002853642,10849677413,5199601,3816856,1087029,159487.1541,134.3582513,2.041548452,3007383866430,92256.7309,1054511194,22125683.71,-158468,21145836.08,11430.18167,193174785117,34657,23412916,53045.69658,383191,-1537161.586,160231,302811057,1082.641892,155464,16900412.5,623927.2496,33.46586197,382520.8819,542742758.5,79.33838323
2018-03-04,9.95,0.9768335167,10844477812,3777378,2781388,1607492,159338.7318,146.3962386,2.504819938,3007383866430,91342.44597,1034631166,26909615.32,-158313,25485633.75,11326.94833,191409144345,38405,23389749,53201.45281,416966,-1353427.441,177024,302650826,983.4666667,171396,16898562.5,789724.2894,37.96379904,430013.9903,663520514,53.84531882
2018-03-03,11.65,0.8610644744,10840700434,11801688,10777466,9417656,159162.9018,112.8979188,1.671953658,3007383866430,119142.8818,1317221659,23321666.61,-162986,21569895.07,11055.815,186802505182,44116,23369362,68621.58971,524246,-1393189.386,195073,302473802,1250.467949,188528,16896312.5,975776.2728,42.01376982,464496.4666,673860238.9,58.31375287
2018-03-02,11.225,1.068240521,10828898746,11645059,10750102,8660648,159028.5757,99.59593086,1.153442448,3007383866430,183325.6397,2018301937,24667147.38,-164658,22728868.45,11009.38167,185996484778,52215,23343286,62796.36774,514904,-1393541.839,233744,302278729,1416.630303,227031,16894362.5,1322629.878,52.05574602,573101.5759,790675903.7,66.02680136
2018-03-01,10.725,1.0542164,10817253687,3622325,3146702,2517718,158852.316,108.994016,0.9847442567,3007383866430,201960.9736,2094368620,23172168.75,-165297,20144045.51,10370.165,175175938229,41246,23325716,61330.98795,469400,-1747942.777,189223,302044985,1220.793548,182462,16892300,1383087.973,51.29908837,531980.0107,871257588,61.7582068
2018-02-28,10.625,1.01619215,10813631362,5470824,4900436,3608052,158688.9125,100.4982862,1.472076233,3007383866430,139296.1683,1499367704,23919658.06,-170848,21592349.97,10763.88333,181805891408,47950,23297610,57212.3755,494787,-1558450.25,219624,301855762,1372.65,206374,16890362.5,945506.246,50.54578675,544068.9516,820239742.2,62.37405101
2018-02-27,12.6,0.982314461,10808160538,7462200,6666556,4072161,158526.3217,100.3754893,1.689010822,3007383866430,107085.7764,1108188222,21079198.67,-173978,18260110.58,10348.60333,174770964462,41805,23282242,39595.29944,435989,-1544289.947,186474,301636138,1322.510638,176307,16888362.5,845197.4917,46.19035139,478005.6244,982054724.8,62.16420751
2018-02-26,6.5,0.7101613158,10800698338,8138323,7400183,3860511,158387.8154,145.8441828,2.85571649,3007383866430,76301.01273,739859891.4,25564134.55,-176267,20726468.25,9696.593333,163742492983,30379,23262450,33478.76606,355805,-1338652.371,144869,301449664,847.1871345,140109,16886600,605383.3206,41.44060303,401832.6751,619244270.7,55.50216967
2018-02-25,14.75,1.027894041,10792560015,9668809,8914471,7830483,158266.3778,119.7768335,1.137818222,3007383866430,167742.7581,1626761888,21677190.12,-175013,18033349.18,9697.956,163744774409,32952,23239524,39609.63502,355221,-1471457.405,154534,301304795,1065.751724,147767,16884462.5,746134.7536,96.10766905,932047.9457,814952720.4,46.3142586
2018-02-24,12.675,1.006292973,10782891206,7241786,6158204,3933204,158117.3332,105.5730244,1.092283088,3007383866430,176140.0618,1789955858,22125683.71,-178090,19145427.8,10162.11667,171563458942,39850,23222305,44912.73504,424502,-1699107.572,185193,301150261,1251.304054,177105,16882650,1010312.596,73.94810594,751469.2798,1156539786,56.02813649
2018-02-23,9.116666667,0.9189563557,10775649420,12899791,11890504,10437894,157968.4018,102.9827894,0.7513613893,3007383866430,252887.9253,2511448109,22275181.57,-176578,18506552.05,9931.071667,167644434591,40156,23195311,48766.8448,499533,-1656330.836,183235,300965068,1229.765101,176840,16880800,1494875.802,37.60222865,373430.4276,1395055529,61.43964271
